"","X","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"2976",8662705,1406155603,"XAAH92","NJ","PAS","03/28/2016",40,"DELV","FORD","P",0,40404,40404,"0",121,121,121,922115,"0121","0000","1057A","","R","F","7","WINONT  ST","","0",408,"K4",NA,"BBBBBBB","ALL","ALL","WH",0,0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2977",2388952,7176782040,"GZZ3665","NY","PAS","09/05/2015",38,"4DSD","ACURA","T",72820,73420,76950,"20150925",43,43,43,361874,"T202","B","1156A","","BX","F","1167","Ward Ave","","0",408,"h1",NA,"Y","0900A","0700P","BLACK",NA,2006,"",0,"06-P","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2978",3719731,4611826697,"HCE6706","NY","PAS","10/23/2015",36,"SUBN","HONDA","V",0,0,0,"0",NA,0,0,0,"","","0204P","","","","","EB EASTERN PKWY @ WA","SHINGTON AVE","0",1180,"B",TRUE,"","","","GY",NA,2015,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2979",1051319,1382309764,"ZEY9878","NY","PAS","08/30/2015",70,"SDN","BMW","P",10420,8320,14820,"20150801",49,49,49,950656,"0049","0000","0135A","","BX","F","2721","BARKER AVE","","0",408,"F1",NA,"BBBBBBB","ALL","ALL","GRAY",0,2011,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2980",5979341,8046345714,"52962MD","NY","COM","01/19/2016",14,"VAN","FRUEH","T",25630,13610,24985,"88888888",1,1,1,362272,"T105","E","0314P","","NY","F","1","Maiden Ln","","0",408,"c",NA,"YYYYYYY","","","BROWN",NA,2014,"",0,"083","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981",7332151,7003076986,"T644827C","NY","OMT","03/14/2016",21,"SUBN","TOYOT","T",11990,40404,40404,"20161231",114,114,114,358588,"T401","U","1211P","","Q","F","56-19","57th St","","0",408,"d1",NA,"Y","1130A","0100P","GR",NA,2013,"",0,"28 4","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2982",9476386,8184029070,"HEE9836","NY","PAS","05/04/2016",20,"4DSD","CHRYS","T",6780,0,0,"20180331",62,62,62,362181,"T302","J","0222P","","K","I","E","17th Ave","40ft S/of 63rd St","0",408,"d",NA,"YYYYYYY","","","BK",NA,2016,"",0,"W 32","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2983",5582029,8046695968,"DAW2434","NY","PAS","12/14/2015",46,"4DSD","HONDA","T",73820,26910,26940,"20160913",46,46,46,352093,"T201","M","1008A","","BX","F","1824","Weeks Ave","","0",408,"f1",NA,"","","","WH",NA,2007,"",0,"D 21","46A-Double Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2984",4448161,7536297907,"41981JM","NY","COM","11/23/2015",38,"DELV","INTER","T",41930,38430,86530,"88888888",77,77,77,362225,"T301","S","0342P","","K","O","823","Franklin Ave","","0",408,"h1",NA,"Y","0800A","0700P","WHITE",NA,1999,"",0,"09 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2985",788410,8009988443,"17827ME","NY","COM","07/14/2015",42,"DELV","INTER","T",34670,10410,10510,"20151231",18,18,18,341964,"T106","D","0818A","","NY","F","56","W 45th St","","0",408,"h1",NA,"YYYYY","0700A","0600P","WH",NA,2014,"143-3316",0,"31 6","42-Exp. Muni-Mtr (Com. Mtr. Z)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2986",1146257,7040642943,"EVV5040","NY","PAS","09/04/2015",38,"4DSD","NISSA","T",9280,5580,5680,"20151107",72,72,72,361330,"T302","F","0317P","","K","O","510","54th St","","0",408,"h1",NA,"Y","0930A","0700P","TAN",NA,2006,"",0,"50 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2987",1514247,7282759546,"81023MB","NY","COM","07/31/2015",38,"SUBN","FORD","T",24890,18690,18710,"20160130",19,19,19,362638,"T103","P","0314P","","NY","F","1269","Lexington Ave","","0",408,"h1",NA,"YYYYY","1000A","1000P","WH",NA,2003,"",0,"01 7","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2988",9082156,8121010809,"89349JY","NY","COM","04/12/2016",42,"VAN","FORD","T",34690,0,0,"20160831",18,18,18,333733,"T106","L","0235P","","NY","I","S","W 46th St","70ft W/of 6th Ave","0",408,"h1",NA,"YYYYY","0700A","0600P","WH",NA,2010,"143-3133",0,"102","42-Exp. Muni-Mtr (Com. Mtr. Z)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2989",1683384,1375140267,"ZZB9289","NC","PAS","07/14/2015",67,"SDN","HYUND","P",43730,83730,19830,"20150131",75,75,75,955024,"0075","0000","1228A","","K","F","333","GEORGIA AVE","","0",408,"J6",NA,"BBBBBBB","ALL","ALL","GRAY",0,0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2990",5939899,8036819983,"R949727","IL","PAS","01/06/2016",40,"SUBN","GMC","T",10230,6380,6480,"20160788",68,68,68,350416,"T302","I","0403P","","K","F","1301","73rd St","","0",408,"e2",NA,"YYYYYYY","","","RED",NA,0,"",0,"30 3","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2991",8733622,4618458495,"DLG4992","NY","PAS","04/07/2016",36,"4DSD","TOYOT","V",0,0,0,"0",NA,0,0,0,"","","1215P","","","","","EB E HOUSTON ST. AVE","C - FDR DR","0",1180,"B",TRUE,"","","","GY",NA,2010,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2992",2559120,7819798324,"32287MA","NY","COM","09/12/2015",47,"DELV","INTER","T",10510,34370,34390,"20160430",14,14,14,356316,"T502","K","1037A","","NY","F","872","6th Ave","","0",408,"l2",NA,"Y","0700A","0700P","WH",NA,2012,"",0,"42 6","47-Double PKG-Midtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2993",5090572,8023700753,"H13FAY","NJ","PAS","12/18/2015",21,"SUBN","CHRYS","T",59430,14380,73030,"88888888",62,62,62,331245,"T302","L","0745A","","K","F","1885","McDonald Ave","","0",408,"d1",NA,"Y","0730A","0800A","GREY",NA,0,"",0,"N 32","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2994",352647,8035858075,"GST6410","NY","PAS","07/06/2015",19,"SUBN","JEEP","T",75130,0,0,"20161124",81,81,81,350410,"T301","O","0324P","","K","I","W","Saratoga Ave","25ft N/of Halsey St","0",408,"c3",NA,"YYYYYYY","","","BL",NA,0,"",0,"SPCL","19-No Stand (bus stop)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2995",4662109,8038863045,"53059JJ","NY","COM","11/04/2015",14,"VAN","INTER","T",18150,25390,27790,"20160430",18,18,18,333652,"T106","N","0942A","","NY","O","40","E 58th St","","0",408,"c",NA,"YYYYYYY","","","WH",NA,1998,"",0,"S6 9","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2996",6937427,7109991969,"CKY8","NY","SRF","02/06/2016",21,"SUBN","LEXUS","T",9440,59590,54580,"20160509",109,109,109,341921,"T401","L","0640A","","Q","O","135-11","40th Rd","","0",408,"d1",NA,"Y","0630A","0700A","GY",NA,2001,"",0,"Y 41","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2997",1297669,7495755659,"924ZRN","CT","PAS","09/09/2015",38,"4DSD","CHEVR","T",13610,35810,35830,"88880088",28,28,28,361343,"T103","M","0941P","","NY","F","2697","Broadway","","0",408,"h1",NA,"Y","0830A","1000P","GREY",NA,0,"",0,"F 77","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2998",6007834,8128002284,"GUR4869","NY","PAS","01/19/2016",40,"4DSD","NISSA","T",0,0,0,"20170908",40,40,40,361303,"T201","E","1127A","","BX","I","N","College Ave","20ft W/of E 146th St","0",408,"e2",NA,"YYYYYYY","","","BK",NA,2010,"",3,"68 2","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2999",2256985,8047513783,"51461JX","NY","COM","08/12/2015",48,"PICK","CHEVR","T",31190,36310,36330,"20160228",28,28,28,354084,"T103","L","0425P","","NY","F","348","St Nicholas Ave","","0",408,"e9",NA,"","","","WH",NA,2008,"",0,"CC1","48-Bike Lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3000",6655925,7803239596,"GVK5480","NY","PAS","02/16/2016",20,"4DSD","INFIN","T",8990,0,0,"20170208",109,109,109,342496,"T740","A","0751A","","Q","I","N","38th Ave","60ft W/of Bowne St","0",408,"d",NA,"YYYYY","","","GY",NA,2004,"",0,"01 6","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3001",5660461,7959795666,"GUP4594","NY","PAS","09/29/2016",71,"4DSD","NISSA","T",0,0,0,"20170120",121,121,121,348538,"T303","A","0936A","","R","I","N","Saxon Ave","100ft E/of Gadsen Pl","0",408,"j6",NA,"YYYYYYY","","","WH",NA,2014,"",0,"09-A","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3002",7792994,8523150663,"HHZ1675","NY","PAS","02/27/2017",71,"4DSD","NISSA","T",67620,71120,52220,"20181010",49,49,49,362174,"T201","E","1009A","","BX","F","1712","Taylor Ave","","0",408,"j6",NA,"YYYYYYY","","","GY",NA,0,"",0,"01","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3003",8867009,5094067023,"GVV7514","NY","PAS","10/26/2016",7,"4DSD","INFIN","V",0,0,0,"0",NA,0,0,0,"","","1113A","","BK","","","WB ATLANTIC AVE @ RO","CKAWAY AVE","0",1111,"D",TRUE,"","","","BR",NA,2006,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3004",6423163,8523755913,"KHT7141","PA","PAS","03/21/2017",21,"SUBN","FORD","T",49120,27030,27060,"88880088",48,48,48,358596,"T201","E","1147A","","BX","F","2060","Mapes Ave","","0",408,"d1",NA,"Y","1130A","0100P","BLACK",NA,0,"",0,"60","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3005",10193346,8537713028,"ESJ4906","NY","PAS","06/01/2017",70,"SUBN","JEEP","T",66630,18630,34130,"20170529",84,84,84,358153,"T301","G","1242P","","K","F","190","N 10th St","","0",408,"j3",NA,"YYYYYYY","","","BK",NA,2009,"",0,"18","70A-Reg. Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3006",9791604,7659112612,"L10101","CT","COM","11/10/2016",37,"VAN","FORD","T",24890,18410,18430,"88880088",19,19,19,364009,"T103","P","0120P","1239P","NY","O","978","Lexington Ave","","0",408,"h1",NA,"YYYYY","1000A","1000P","BLUE",NA,0,"119-3071",0,"19 7","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3007",8589936,8551863666,"HSD2648","NY","PAS","06/04/2017",14,"4DSD","HONDA","T",26430,0,0,"20170627",67,67,67,331331,"T302","M","0930A","","K","I","S","Clarendon Rd","10ft W/of E 26th St","0",408,"c",NA,"YYYYYYY","","","GREY",NA,2017,"",0,"C","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3008",2072914,4630497432,"GSD6372","NY","PAS","02/03/2017",36,"SUBN","CHRYS","V",0,0,0,"0",NA,0,0,0,"","","1016A","","BK","","","NB FLATBUSH AVE @ AV","E M","0",1180,"B",TRUE,"","","","BK",NA,2007,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3009",10237658,4625191798,"MANHA","NY","RGL","10/17/2016",36,"4DSD","VOLKS","V",0,0,0,"0",NA,0,0,0,"","","1056A","","ST","","","WB GOETHALS RD N @ J","ULES DR","0",1180,"B",TRUE,"","","","GY",NA,2017,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3010",4512380,8132547433,"GCP9866","NY","PAS","10/22/2016",20,"SUBN","NISSA","T",26700,56820,73120,"88888888",40,40,40,357717,"Bron","N","0516A","","BX","F","456","E 168th St","","0",408,"d",NA,"YYYYYYY","","","GREY",NA,0,"",0,"J 21","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3011",5915586,8485751504,"38999MD","NY","COM","01/23/2017",14,"DELV","INTER","T",17850,0,0,"20170731",14,14,14,341964,"T106","D","1035A","","NY","I","S","E 43rd St","5ft E/of 5th Ave","0",408,"c",NA,"YYYYYYY","","","MR",NA,2014,"",0,"11","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3012",2875783,4624434766,"TCAP","NY","SRF","09/29/2016",36,"2DSD","LEXUS","V",0,0,0,"0",NA,0,0,0,"","","0203P","","BK","","","NB OCEAN PKWY @ SHOR","E PKWY","0",1180,"B",TRUE,"","","","GY",NA,2015,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3013",3561500,4626130793,"FEH5664","NY","PAS","10/31/2016",36,"SUBN","AUDI","V",0,0,0,"0",NA,0,0,0,"","","0122P","","BX","","","NB GRAND CONCOURSE @","E 201ST ST","0",1180,"B",TRUE,"","","","BK",NA,2008,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3014",7753790,8320012466,"GPV4922","NY","PAS","08/25/2016",21,"4DSD","PONTI","T",34930,0,0,"20180623",61,61,61,330925,"T302","Q","1202P","","K","I","N","E 3rd St","20ft W/of Avenue W","0",408,"d1",NA,"Y","1130A","0100P","GY",NA,2007,"",0,"C 32","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3015",1074566,7035848836,"2208613","IN","PAS","08/02/2016",14,"DELV","INTER","T",10110,18450,18470,"88880088",19,19,19,363978,"T103","S","0532P","","NY","F","1411","2nd Ave","","0",408,"c",NA,"YYYYYYY","","","WHITE",NA,0,"",0,"61 7","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3016",9359967,1417169850,"N65HDH","NJ","PAS","02/26/2017",98,"SUBN","DODGE","P",15480,12830,42730,"0",75,75,75,962120,"0075","0000","0620P","","K","F","140","BARBEY ST","","0",408,"F1",NA,"BBBBBBB","ALL","ALL","GREEN",0,0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3017",8402907,4632365282,"DWS7905","NY","PAS","03/31/2017",36,"SUBN","HONDA","V",0,0,0,"0",NA,0,0,0,"","","1016A","","BK","","","NB OCEAN PKWY @ SHOR","E PKWY","0",1180,"B",TRUE,"","","","BL",NA,2007,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3018",10401712,8493459409,"90265MA","NY","COM","01/27/2017",16,"PICK","TOYOT","T",18630,0,0,"20181231",19,19,19,364865,"T103","R","0123P","1207P","NY","I","N","E 82nd St","60ft W/of 3rd Ave","20170127",408,"k2",NA,"YYYYY","0900A","0700P","GY",NA,2017,"",0,"22","16-No Std (Com Veh) Com Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3019",8046602,8353028852,"HJH2356","NY","PAS","03/24/2017",20,"4DSD","DODGE","T",9090,62590,9840,"20180727",110,110,110,331965,"T401","N","0243P","","Q","O","41-40","38th St","","0",408,"d",NA,"YYYYY","0800A","0600P","BK",NA,2003,"",0,"F-PM","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3020",3790337,8182053730,"GAV9134","NY","PAS","11/10/2016",21,"SUBN","HONDA","T",54050,35430,35480,"20180624",61,61,61,359288,"T302","E","0744A","","K","O","1416","Kings Hwy","","0",408,"d1",NA,"Y","0730A","0800A","GY",NA,2012,"",0,"03 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3021",4292836,8504777352,"95305MD","NY","COM","05/10/2017",46,"VAN","FRUEH","T",0,0,0,"88880088",5,5,5,357086,"T105","E","0120P","","NY","F","139","Centre St","","0",408,"F1",NA,"YYYYYYY","","","BROWN",NA,2014,"",0,"055","46B-Double Parking (Com-100Ft)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3022",5088373,8259556420,"FMS4380","NY","PAS","01/04/2017",38,"SUBN","CHRYS","T",40890,23690,23750,"20171027",106,106,106,363523,"T402","H","0126P","","Q","F","156-08","Cross Bay Blvd","","0",408,"h1",NA,"Y","0900A","0700P","BL",NA,2005,"",0,"41 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3023",6912935,8359011382,"AF44024","CT","PAS","07/28/2016",40,"4DSD","VOLKS","T",63030,0,0,"20160088",88,88,88,338858,"T802","A","0938P","","K","I","S","Myrtle Ave","45ft W/of St Edwards","0",408,"e2",NA,"YYYYYYY","","","SILVE",NA,0,"",5,"R 31","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3024",3583283,7808309734,"HFF4632","NY","PAS","07/15/2016",20,"4DSD","NISSA","T",92080,0,0,"20170805",60,60,60,354029,"T302","Y","0320P","","K","I","E","W 36th St","15ft N/of Surf Ave","0",408,"d",NA,"YYYYYYY","","","BK",NA,2010,"",0,"B2 3","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3025",330860,4626248342,"T673247C","NY","OMT","11/02/2016",36,"4DSD","TOYOT","V",0,0,0,"0",NA,0,0,0,"","","0932A","","BK","","","SB BOERUM PL @ SCHER","MERHORN ST","0",1180,"B",TRUE,"","","","GY",NA,2012,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3026",6190173,7073888659,"585ERT","NJ","PAS","10/04/2016",40,"4DSD","TOYOT","T",37190,0,0,"88888888",34,34,34,362218,"T103","I","0339P","","NY","I","N","W 171st St","10ft E/of St Nichola","0",408,"e2",NA,"YYYYYYY","","","WHITE",NA,0,"",0,"26 7","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3027",7044325,8413509555,"FGV2282","NY","PAS","11/01/2016",31,"PICK","DODGE","T",17770,10410,25390,"20170215",14,14,14,341240,"T106","M","1135A","","NY","O","16","E 39th St","","0",408,"l3",NA,"Y","0700A","0700P","GY",NA,2014,"",0,"117","31-No Stand (Com. Mtr. Zone)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3028",3784127,8546353130,"HKP8169","NY","PAS","05/11/2017",38,"SUBN","HONDA","T",0,0,0,"20180814",62,62,62,363086,"T302","R","0514P","","K","F","8712","18th Ave","","0",408,"h1",NA,"Y","0830A","0700P","BK",NA,2016,"",0,"27","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3029",4656843,8325531228,"B88FZZ","NJ","PAS","10/27/2016",9,"SUBN","ACURA","T",32590,33590,0,"88888888",1,1,1,358117,"T105","E","0432P","","NY","X","","Thompson St","Watts St","0",408,"e1",NA,"","","","WHITE",NA,0,"",0,"064","09-Blocking the Box",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3030",7717579,8254020681,"542747","NY","PAS","09/01/2016",10,"4DSD","HONDA","T",59990,11395,50290,"20180627",110,110,110,333008,"T401","V","0130P","","Q","F","91-41","Queens Blvd","","0",408,"b",NA,"YYYYYYY","","","GY",NA,2009,"",0,"O 41","10-No Stopping",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3031",3354154,8537465173,"GWC9804","NY","PAS","05/13/2017",21,"4DSD","TOYOT","T",89730,72730,69330,"20190130",78,78,78,361838,"T301","N","0837A","","K","F","738","Washington Ave","","0",408,"d1",NA,"Y","0830A","0900A","BK",NA,2015,"",0,"19","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3032",338611,8403058743,"EEE3149","NY","PAS","03/11/2017",14,"4DSD","NISSA","T",16780,19030,15780,"20180416",62,62,62,330578,"T302","U","0207P","","K","F","86","Bay 31st St","","0",408,"c",NA,"YYYYYYY","","","GY",NA,2009,"",0,"W","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3033",3396524,1419211213,"HLB3779","NY","PAS","04/06/2017",21,"SDN","AUDI","S",70630,34330,56230,"20181114",75,75,0,603728,"KN05","0000","1110A","","K","F","672","PINE STREET","","0",408,"D1",NA,"YBBYBBB","1100A","1230P","BLUE",0,2002,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3034",7359491,1415670687,"KFL9142","PA","PAS","09/30/2016",19,"SDN","HONDA","P",31830,86630,73430,"0",77,77,77,926263,"0077","0000","0447A","","K","O","1787","DEAN ST","","0",408,"C3",NA,"BBBBBBB","ALL","ALL","GRAY",0,0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3035",2241762,8507000319,"X5490W","NJ","PAS","04/25/2017",21,"VAN","CHEVR","T",34010,10510,10610,"20100788",6,6,6,356526,"T101","A","0922A","","NY","O","153","W 12th St","","0",408,"d1",NA,"Y  Y","0900A","1030A","WHITE",NA,0,"",0,"21","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3036",900189,7578395646,"KCC8560","PA","PAS","10/24/2016",37,"SUBN","TOYOT","T",0,40404,40404,"20160088",108,108,108,363483,"Quee","G","0226P","0220P","Q","I","","Sunnyside Lot","","20161024",408,"h1",NA,"Y","0800A","1000P","WHITE",NA,0,"472-3017",0,"36 4","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3037",3260081,8485978766,"AM186F","NJ","PAS","06/07/2017",69,"DELV","FRUEH","T",34850,10410,10510,"88880088",18,18,18,358658,"T106","F","0812A","","NY","F","13","W 54th St","","0",408,"h1",NA,"YYYYY","0700A","0600P","GREEN",NA,0,"",0,"14","69-Failure to Disp Muni Recpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3038",4839724,8566552258,"HMJ8661","NY","PAS","05/19/2017",20,"SUBN","DODGE","T",21040,18290,28890,"20180915",102,102,102,362587,"T803","BB","0156A","","Q","O","91-54","117th St","","0",408,"d",NA,"YYYYYYY","","","GY",NA,2012,"",0,"H","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3039",5450862,8291047443,"HCJ3241","NY","PAS","11/18/2016",21,"4DSD","VOLKS","T",34130,44930,38530,"20171112",94,94,94,358114,"T301","B","0814A","","K","F","253","Driggs Ave","","0",408,"d1",NA,"Y  Y","0800A","0930A","GY",NA,2015,"",0,"17 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3040",8502411,5093992355,"22012BB","NY","OMR","10/21/2016",7,"BUS","STARC","V",0,0,0,"0",NA,0,0,0,"","","0335P","","BX","","","E 135TH ST (W/B) @ A","LEXANDER AVE","0",1111,"D",TRUE,"","","","YW",NA,2012,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3041",7796630,8382509228,"GANESHM","OH","PAS","08/12/2016",21,"SUBN","HONDA","T",0,0,0,"88880088",49,49,49,350435,"T202","O","0848A","","BX","I","E","Barnes Ave","100ft S/of Lydig Ave","0",408,"d1",NA,"Y  Y","0830A","1000A","GREY",NA,0,"",0,"C 22","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3042",9784612,5095465097,"5JL161","MA","PAS","02/27/2017",7,"PV","HONDA","V",0,0,0,"0",NA,0,0,0,"","","0648P","","BX","","","GRAND CONCOURSE (S/B",") @ E 162 ST","0",1111,"D",TRUE,"","","","",NA,2003,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3043",9249707,8530950999,"GMK9428","NY","PAS","04/10/2017",20,"4DSD","HONDA","T",27570,49420,23920,"20180304",52,52,52,355684,"T801","B","0948P","","BX","F","364","E 197th St","","0",408,"d",NA,"YYYYYYY","","","GY",NA,2011,"",0,"K","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3044",1425594,5093441041,"EYB7003","NY","PAS","09/10/2016",7,"4DSD","INFIN","V",0,0,0,"0",NA,0,0,0,"","","0402P","","BK","","","EASTERN PKWY (W/B) @","HOWARD AVE","0",1111,"D",TRUE,"","","","RD",NA,2006,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3045",9184080,8237516709,"DGP2902","NY","PAS","09/08/2016",21,"SUBN","BUICK","T",54490,58190,68390,"20170608",104,104,104,361821,"T402","C","0941A","","Q","F","18-57","Madison St","","0",408,"d1",NA,"Y  Y","0930A","1100A","BLUE",NA,2003,"",0,"29 4","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3046",4065072,8343516655,"GNX1190","NY","PAS","07/03/2016",40,"SUBN","JEEP","T",56930,34330,48330,"20160710",75,75,75,337785,"T301","Y","0816A","","K","F","737","Logan St","","0",408,"e2",NA,"YYYYYYY","","","BL",NA,2010,"",0,"W 31","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3047",5495475,8170049453,"EHF2989","NY","PAS","09/02/2016",40,"SUBN","SUBAR","T",5280,9080,9130,"20170112",72,72,72,357713,"T302","O","0205P","","K","O","5002","3rd Ave","","0",408,"e2",NA,"YYYYYYY","","","RD",NA,1993,"",0,"49 3","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
